/opt/miniconda3/envs/handout/lib/python3.12/site-packages/torch/nn/utils/weight_norm.py:144: FutureWarning: `torch.nn.utils.weight_norm` is deprecated in favor of `torch.nn.utils.parametrizations.weight_norm`.
  WeightNorm.apply(module, name, dim)

============================================================
Epoch 1/5
============================================================
Training:
  [Epoch 3, Batch 160/1337] Loss: 0.118763, R2: 0.9469
  [Epoch 3, Batch 170/1337] Loss: 0.141007, R2: 0.9492
  [Epoch 3, Batch 180/1337] Loss: 0.112105, R2: 0.9599
  [Epoch 3, Batch 190/1337] Loss: 0.121656, R2: 0.9682
  [Epoch 3, Batch 200/1337] Loss: 0.136321, R2: 0.9448
  [Epoch 3, Batch 210/1337] Loss: 0.094467, R2: 0.9622
  [Epoch 3, Batch 220/1337] Loss: 0.092635, R2: 0.9583
  [Epoch 3, Batch 230/1337] Loss: 0.064576, R2: 0.9733
  [Epoch 3, Batch 240/1337] Loss: 0.096494, R2: 0.9614
  [Epoch 3, Batch 250/1337] Loss: 0.148433, R2: 0.9543
  [Epoch 3, Batch 260/1337] Loss: 0.092846, R2: 0.9641
  [Epoch 3, Batch 270/1337] Loss: 0.091687, R2: 0.9547
  [Epoch 3, Batch 280/1337] Loss: 0.095670, R2: 0.9560
  [Epoch 3, Batch 290/1337] Loss: 0.083551, R2: 0.9624
  [Epoch 3, Batch 300/1337] Loss: 0.111028, R2: 0.9610
  [Epoch 3, Batch 310/1337] Loss: 0.100002, R2: 0.8713
  [Epoch 3, Batch 320/1337] Loss: 0.115698, R2: 0.9431
  [Epoch 3, Batch 330/1337] Loss: 0.136789, R2: 0.9340
  [Epoch 3, Batch 340/1337] Loss: 0.084046, R2: 0.9588
  [Epoch 3, Batch 350/1337] Loss: 0.149845, R2: 0.9522
  [Epoch 3, Batch 360/1337] Loss: 0.099497, R2: 0.9688
  [Epoch 3, Batch 370/1337] Loss: 0.138779, R2: 0.9418
  [Epoch 3, Batch 380/1337] Loss: 0.081465, R2: 0.9763
  [Epoch 3, Batch 390/1337] Loss: 0.091212, R2: 0.9580
  [Epoch 3, Batch 400/1337] Loss: 0.105264, R2: 0.9648
  [Epoch 3, Batch 410/1337] Loss: 0.119919, R2: 0.9280
  [Epoch 3, Batch 420/1337] Loss: 0.116516, R2: 0.9505
  [Epoch 3, Batch 430/1337] Loss: 0.116309, R2: 0.9592
  [Epoch 3, Batch 440/1337] Loss: 0.112112, R2: 0.9590
  [Epoch 3, Batch 450/1337] Loss: 0.111930, R2: 0.9369
  [Epoch 3, Batch 460/1337] Loss: 0.115031, R2: 0.9652
  [Epoch 3, Batch 470/1337] Loss: 0.091832, R2: 0.9570
  [Epoch 3, Batch 480/1337] Loss: 0.092895, R2: 0.9685
  [Epoch 3, Batch 490/1337] Loss: 0.081980, R2: 0.9705
  [Epoch 3, Batch 500/1337] Loss: 0.114616, R2: 0.9641
  [Epoch 3, Batch 510/1337] Loss: 0.086657, R2: 0.9652
  [Epoch 3, Batch 520/1337] Loss: 0.131022, R2: 0.9566
  [Epoch 3, Batch 530/1337] Loss: 0.192428, R2: 0.9242
